,sex,occupation,education-num,hours-per-week,age,marital-status,income
13140,0,NOC-1,11,40,50,Seperated,0
13141,1,NOC-3,8,40,30,Married,0
13142,1,NOC-5,5,60,30,Married,0
13143,1,NOC-4,13,30,30,Never-married,0
13144,1,NOC-3,7,30,40,Married,0
13145,1,NOC-1,10,40,20,Never-married,0
13146,1,NOC-1,13,30,50,Married,0
13147,1,NOC-2,11,45,20,Married,0
13148,1,NOC-1,9,60,50,Married,0
13149,0,NOC-2,9,45,50,Seperated,0
13150,1,NOC-5,9,40,50,Married,0
13151,0,NOC-4,9,40,40,Seperated,0
13152,0,NOC-4,9,40,30,Seperated,0
13153,0,NOC-7,9,20,30,Never-married,0
13154,1,NOC-5,9,40,50,Married,0
13155,0,NOC-2,6,20,20,Never-married,0
13156,1,NOC-5,7,45,30,Seperated,0
13157,0,NOC-4,9,30,40,Never-married,0
13158,0,NOC-5,12,20,20,Never-married,0
13159,1,NOC-1,10,20,30,Never-married,0
13160,1,NOC-3,13,40,30,Never-married,0
13161,1,NOC-7,10,20,70,Married,0
13162,1,NOC-2,13,45,30,Married,0
13163,1,NOC-1,13,40,30,Married,1
13164,1,NOC-4,11,40,40,Married,0
13165,1,NOC-4,11,40,30,Married,0
13166,1,NOC-1,13,70,50,Married,1
13167,1,NOC-3,7,40,30,Never-married,0
13168,1,NOC-3,9,40,20,Never-married,0
13169,1,NOC-4,5,45,50,Married,0
13170,1,NOC-1,13,60,50,Seperated,1
13171,0,NOC-2,10,40,30,Seperated,0
13172,1,NOC-1,13,30,40,Never-married,0
13173,0,NOC-4,10,40,40,Seperated,0
13174,1,NOC-1,9,40,30,Married,0
13175,0,NOC-1,9,40,30,Seperated,0
13176,1,NOC-3,9,45,40,Married,1
13177,1,NOC-7,10,20,20,Never-married,0
13178,1,NOC-4,13,40,40,Married,0
13179,0,NOC-1,10,40,40,Seperated,0
13180,1,NOC-4,10,40,40,Married,0
13181,0,NOC-7,11,40,70,Seperated,0
13182,1,NOC-7,9,40,70,Married,0
13183,0,NOC-4,10,20,40,Seperated,0
13184,0,NOC-2,9,60,30,Never-married,0
13185,1,NOC-1,9,60,40,Married,1
13186,0,NOC-1,13,30,30,Married,1
13187,1,NOC-3,9,40,40,Married,1
13188,1,NOC-5,9,60,20,Never-married,0
13189,1,NOC-1,10,60,40,Married,1
13190,1,NOC-3,11,40,30,Married,0
13191,0,NOC-2,13,60,40,Never-married,0
13192,1,NOC-4,13,30,30,Married,0
13193,1,NOC-1,10,40,70,Married,0
13194,1,NOC-3,11,40,40,Married,1
13195,0,NOC-1,12,40,50,Married,0
13196,0,NOC-1,13,40,20,Never-married,0
13197,1,NOC-1,13,40,40,Never-married,1
13198,1,NOC-5,9,40,70,Married,0
13199,1,NOC-5,9,40,50,Married,1
13200,1,NOC-1,13,60,30,Married,1
13201,1,NOC-3,5,60,30,Never-married,1
13202,1,NOC-1,13,60,40,Married,1
13203,1,NOC-7,9,20,70,Married,0
13204,1,NOC-1,13,45,40,Married,1
13205,1,NOC-3,11,60,30,Never-married,0
13206,0,NOC-1,13,60,40,Married,1
13207,1,NOC-2,13,40,50,Married,1
13208,1,NOC-4,13,60,40,Married,1
13209,1,NOC-1,13,40,70,Married,1
13210,1,NOC-1,13,60,70,Married,1
13211,0,NOC-5,9,40,30,Married,0
13212,1,NOC-3,9,70,40,Married,1
13213,1,NOC-2,13,40,40,Seperated,0
13214,1,NOC-1,11,45,30,Married,1
13215,0,NOC-1,13,30,20,Never-married,0
13216,0,NOC-5,13,60,50,Never-married,0
13217,0,NOC-2,10,20,20,Never-married,0
13218,1,NOC-3,6,40,40,Married,0
13219,0,NOC-4,9,30,70,Seperated,0
13220,1,NOC-2,10,40,40,Married,1
13221,0,NOC-1,10,40,50,Seperated,0
13222,1,NOC-2,13,70,40,Married,1
13223,1,NOC-3,5,40,30,Never-married,0
13224,0,NOC-1,13,40,50,Seperated,0
13225,1,NOC-5,10,30,20,Married,0
13226,0,NOC-2,9,30,40,Seperated,0
13227,0,NOC-4,6,30,70,Seperated,0
13228,1,NOC-1,13,60,40,Married,1
13229,0,NOC-5,13,30,50,Never-married,1
13230,0,NOC-2,9,30,20,Never-married,0
13231,1,NOC-1,13,60,20,Never-married,0
13232,1,NOC-3,5,45,50,Married,0
13233,1,NOC-1,13,40,40,Married,1
13234,1,NOC-7,10,20,70,Married,0
13235,0,NOC-5,10,60,40,Seperated,0
13236,1,NOC-2,9,40,50,Married,1
13237,1,NOC-5,6,60,20,Never-married,0
13238,0,NOC-1,13,40,20,Married,1
13239,1,NOC-1,9,40,20,Never-married,0
13240,1,NOC-6,8,30,20,Never-married,0
13241,1,NOC-1,13,45,40,Married,1
13242,0,NOC-4,10,30,20,Never-married,0
13243,1,NOC-2,10,40,50,Married,0
13244,1,NOC-2,9,45,30,Seperated,0
13245,1,NOC-1,13,60,30,Married,0
13246,0,NOC-4,7,30,20,Never-married,0
13247,0,NOC-4,10,40,40,Seperated,0
13248,1,NOC-4,5,20,70,Never-married,0
13249,1,NOC-3,9,40,30,Married,1
13250,0,NOC-1,9,40,20,Seperated,0
13251,1,NOC-4,9,60,40,Married,0
13252,1,NOC-1,13,40,40,Married,1
13253,0,NOC-3,9,40,30,Seperated,0
13254,0,NOC-4,9,40,30,Seperated,0
13255,0,NOC-2,5,40,70,Seperated,0
13256,0,NOC-4,9,40,50,Seperated,0
13257,1,NOC-1,9,40,50,Married,0
13258,0,NOC-4,9,40,30,Never-married,0
13259,1,NOC-2,9,30,40,Seperated,0
13260,1,NOC-3,10,60,30,Married,1
13261,1,NOC-4,9,40,20,Never-married,0
13262,1,NOC-1,9,40,40,Married,1
13263,1,NOC-5,9,20,70,Married,0
13264,1,NOC-2,10,60,40,Seperated,0
13265,1,NOC-4,9,45,40,Married,1
13266,1,NOC-5,10,40,40,Married,0
13267,1,NOC-2,10,40,30,Married,1
13268,0,NOC-2,9,30,30,Never-married,0
13269,1,NOC-4,13,40,30,Married,0
13270,1,NOC-1,13,60,40,Married,1
13271,1,NOC-1,13,60,30,Never-married,0
13272,1,NOC-1,13,60,40,Married,1
13273,1,NOC-1,13,60,30,Married,0
13274,1,NOC-1,9,60,50,Married,1
13275,1,NOC-2,13,45,30,Never-married,0
13276,0,NOC-5,13,20,20,Never-married,0
13277,1,NOC-2,9,40,30,Married,0
13278,0,NOC-2,9,30,70,Married,0
13279,0,NOC-4,10,45,50,Seperated,0
13280,0,NOC-4,9,40,20,Never-married,0
13281,0,NOC-2,10,40,30,Never-married,0
13282,1,NOC-1,13,40,30,Married,0
13283,1,NOC-2,10,40,50,Married,1
13284,0,NOC-1,10,45,70,Seperated,0
13285,1,NOC-4,9,40,50,Seperated,0
13286,1,NOC-5,5,60,20,Never-married,0
13287,1,NOC-1,13,60,30,Married,1
13288,0,NOC-4,9,40,30,Never-married,0
13289,1,NOC-1,13,60,40,Married,1
13290,1,NOC-7,13,20,70,Married,0
13291,1,NOC-1,13,40,50,Married,0
13292,0,NOC-1,13,60,30,Never-married,1
13293,0,NOC-1,13,30,30,Married,0
13294,0,NOC-1,13,40,20,Never-married,0
13295,1,NOC-1,5,20,70,Married,0
13296,0,NOC-5,9,30,50,Seperated,0
13297,1,NOC-3,9,40,40,Married,0
13298,1,NOC-5,10,30,40,Married,0
13299,1,NOC-4,9,45,40,Married,1
13300,1,NOC-3,12,45,40,Married,0
13301,1,NOC-4,10,60,40,Married,1
13302,0,NOC-7,5,40,30,Married,0
13303,1,NOC-1,10,40,50,Married,1
13304,1,NOC-2,13,40,50,Married,1
13305,1,NOC-5,12,40,20,Never-married,0
13306,1,NOC-2,13,30,20,Never-married,0
13307,0,NOC-4,9,60,20,Never-married,0
13308,1,NOC-4,10,45,40,Married,1
13309,0,NOC-5,9,30,40,Seperated,0
13310,1,NOC-1,13,40,50,Married,1
13311,1,NOC-4,7,40,50,Married,0
13312,1,NOC-5,9,60,40,Married,0
13313,1,NOC-3,13,20,30,Married,0
13314,0,NOC-4,9,40,40,Seperated,0
13315,0,NOC-1,9,40,30,Never-married,0
13316,1,NOC-1,12,30,40,Seperated,0
13317,0,NOC-4,10,40,50,Married,1
13318,1,NOC-2,13,40,30,Never-married,0
13319,1,NOC-5,6,40,30,Never-married,0
13320,0,NOC-2,10,30,30,Seperated,0
13321,1,NOC-7,9,40,50,Married,0
13322,1,NOC-5,6,40,20,Never-married,0
13323,1,NOC-5,9,40,20,Never-married,0
13324,0,NOC-4,10,40,30,Never-married,0
13325,1,NOC-2,12,60,30,Married,0
13326,0,NOC-4,10,30,50,Married,0
13327,0,NOC-4,9,40,50,Never-married,0
13328,1,NOC-1,10,60,50,Seperated,0
13329,1,NOC-2,10,30,40,Married,1
13330,0,NOC-6,5,20,70,Seperated,0
13331,1,NOC-1,10,40,40,Married,1
13332,0,NOC-4,9,40,50,Seperated,0
13333,0,NOC-1,13,40,20,Never-married,0
13334,0,NOC-4,10,40,30,Seperated,0
13335,1,NOC-3,7,40,40,Married,1
13336,1,NOC-4,10,70,50,Married,0
13337,0,NOC-4,9,40,30,Never-married,0
13338,1,NOC-4,12,40,40,Married,1
13339,0,NOC-1,13,40,20,Never-married,0
13340,1,NOC-1,10,70,50,Married,0
13341,0,NOC-4,9,40,70,Seperated,0
13342,1,NOC-2,13,40,50,Married,0
13343,1,NOC-1,13,40,50,Married,1
13344,0,NOC-2,8,60,20,Never-married,0
13345,0,NOC-4,9,60,30,Married,1
13346,1,NOC-4,9,60,40,Married,1
13347,0,NOC-7,9,30,40,Married,0
13348,1,NOC-2,10,40,30,Married,1
13349,1,NOC-3,9,60,50,Married,0
13350,0,NOC-1,11,30,30,Never-married,0
13351,1,NOC-4,12,40,30,Married,1
13352,1,NOC-1,13,40,50,Never-married,1
13353,1,NOC-2,9,40,70,Married,1
13354,0,NOC-5,10,20,20,Never-married,0
13355,0,NOC-2,10,40,20,Never-married,0
13356,0,NOC-4,9,30,40,Seperated,0
13357,0,NOC-1,10,20,50,Married,1
13358,0,NOC-1,10,40,40,Married,0
13359,1,NOC-4,6,40,40,Married,1
13360,1,NOC-1,13,30,30,Seperated,0
13361,0,NOC-1,13,40,20,Married,0
13362,1,NOC-4,9,40,40,Seperated,0
13363,1,NOC-5,9,30,20,Never-married,0
13364,1,NOC-3,9,40,50,Seperated,0
13365,0,NOC-7,10,30,20,Never-married,0
13366,1,NOC-1,9,60,50,Married,1
13367,0,NOC-1,13,45,50,Married,0
13368,0,NOC-1,13,60,30,Never-married,0
13369,1,NOC-4,9,40,20,Never-married,0
13370,0,NOC-7,13,20,40,Married,1
13371,1,NOC-4,10,40,30,Seperated,0
13372,0,NOC-4,9,40,20,Never-married,0
13373,1,NOC-5,10,20,20,Never-married,0
13374,1,NOC-3,10,60,30,Married,0
13375,1,NOC-5,13,40,20,Never-married,0
13376,0,NOC-1,13,40,30,Seperated,0
13377,1,NOC-1,13,60,40,Seperated,1
13378,0,NOC-1,13,40,40,Seperated,0
13379,0,NOC-1,13,40,20,Never-married,0
13380,1,NOC-3,11,40,40,Married,0
13381,0,NOC-2,13,40,30,Never-married,0
13382,0,NOC-4,10,40,30,Never-married,0
13383,1,NOC-2,13,45,30,Married,0
13384,1,NOC-7,13,20,70,Married,1
13385,1,NOC-2,13,70,50,Married,1
13386,1,NOC-3,9,45,30,Married,0
13387,1,NOC-3,9,40,30,Married,0
13388,1,NOC-1,10,40,30,Married,0
13389,1,NOC-4,10,60,40,Married,0
13390,1,NOC-1,13,60,50,Married,1
13391,1,NOC-4,10,40,50,Married,0
13392,1,NOC-4,6,40,50,Married,0
13393,1,NOC-1,13,40,20,Never-married,0
13394,1,NOC-1,10,45,30,Married,1
13395,1,NOC-1,13,60,40,Never-married,1
13396,1,NOC-3,6,40,30,Married,0
13397,0,NOC-1,13,60,50,Seperated,0
13398,1,NOC-3,9,40,50,Married,0
13399,0,NOC-4,9,30,50,Seperated,0
13400,1,NOC-2,9,60,40,Seperated,0
13401,1,NOC-3,9,40,30,Married,0
13402,0,NOC-4,13,30,30,Seperated,0
13403,1,NOC-1,10,30,20,Never-married,0
13404,1,NOC-3,9,40,20,Never-married,0
13405,0,NOC-2,9,30,30,Seperated,0
13406,1,NOC-1,13,60,50,Married,1
13407,1,NOC-2,10,60,30,Married,0
13408,0,NOC-1,12,45,30,Seperated,0
13409,1,NOC-3,10,40,20,Never-married,0
13410,0,NOC-1,11,40,20,Married,1
13411,1,NOC-4,13,40,50,Seperated,0
13412,1,NOC-3,9,60,40,Married,0
13413,1,NOC-1,13,40,20,Married,0
13414,1,NOC-4,13,40,50,Married,1
13415,1,NOC-4,9,30,40,Married,0
13416,1,NOC-3,10,40,30,Married,1
13417,0,NOC-1,7,20,20,Never-married,0
13418,1,NOC-2,11,40,50,Married,0
13419,1,NOC-2,13,60,70,Married,1
13420,0,NOC-2,9,40,40,Seperated,0
13421,0,NOC-4,10,40,50,Seperated,0
13422,1,NOC-1,13,60,50,Married,1
13423,1,NOC-2,13,60,40,Never-married,0
13424,0,NOC-4,10,40,40,Never-married,0
13425,1,NOC-2,9,30,70,Married,0
13426,0,NOC-4,11,40,30,Married,1
13427,1,NOC-1,13,40,40,Married,1
13428,0,NOC-4,9,40,20,Never-married,0
13429,0,NOC-2,10,40,30,Never-married,0
13430,1,NOC-3,8,30,50,Never-married,0
13431,1,NOC-4,9,60,30,Married,0
13432,1,NOC-1,9,40,30,Married,0
13433,1,NOC-3,10,40,50,Seperated,0
13434,1,NOC-1,13,60,40,Married,1
13435,0,NOC-3,9,20,20,Never-married,0
13436,0,NOC-5,5,30,50,Seperated,0
13437,1,NOC-3,9,40,40,Never-married,0
13438,1,NOC-2,13,40,30,Never-married,0
13439,1,NOC-2,10,70,40,Seperated,0
13440,0,NOC-2,10,20,20,Never-married,0
13441,1,NOC-3,9,40,30,Never-married,0
13442,1,NOC-4,10,60,20,Never-married,0
13443,1,NOC-2,13,60,40,Married,0
13444,1,NOC-3,9,60,50,Married,1
13445,0,NOC-4,9,40,40,Married,0
13446,0,NOC-4,13,40,30,Never-married,0
13447,1,NOC-7,10,30,20,Never-married,0
13448,1,NOC-3,9,40,50,Married,1
13449,1,NOC-3,5,30,40,Married,0
13450,1,NOC-3,10,40,30,Never-married,0
13451,1,NOC-1,13,60,40,Married,1
13452,0,NOC-4,10,20,20,Never-married,0
13453,0,NOC-1,13,40,20,Never-married,0
13454,1,NOC-1,13,40,50,Seperated,0
13455,1,NOC-1,10,60,40,Married,1
13456,1,NOC-5,5,40,30,Never-married,0
13457,0,NOC-4,9,40,70,Married,1
13458,1,NOC-3,5,30,50,Married,0
13459,1,NOC-2,10,60,30,Never-married,0
13460,1,NOC-1,13,45,40,Married,1
13461,0,NOC-2,10,20,20,Never-married,0
13462,1,NOC-2,9,40,50,Married,0
13463,1,NOC-3,13,60,40,Married,1
13464,1,NOC-3,10,60,40,Seperated,0
13465,1,NOC-5,13,40,30,Never-married,0
13466,1,NOC-1,13,40,40,Married,1
13467,0,NOC-2,9,20,70,Seperated,0
13468,1,NOC-5,12,40,30,Never-married,0
13469,1,NOC-3,10,40,40,Married,0
13470,1,NOC-4,5,40,70,Married,0
13471,0,NOC-5,10,60,20,Never-married,0
13472,0,NOC-5,7,40,20,Seperated,0
13473,1,NOC-4,9,40,30,Married,0
13474,0,NOC-1,9,30,50,Seperated,0
13475,0,NOC-4,10,20,20,Never-married,0
13476,1,NOC-1,12,40,30,Never-married,0
13477,0,NOC-4,12,30,30,Never-married,0
13478,0,NOC-1,10,40,30,Married,1
13479,1,NOC-1,13,60,30,Seperated,1
13480,1,NOC-2,7,40,40,Married,1
13481,1,NOC-5,10,20,20,Never-married,0
13482,0,NOC-4,9,20,70,Seperated,0
13483,1,NOC-1,13,60,50,Married,1
13484,0,NOC-5,9,20,40,Married,0
13485,1,NOC-3,9,45,30,Married,0
13486,1,NOC-3,10,45,40,Married,0
13487,1,NOC-1,13,60,30,Never-married,0
13488,0,NOC-3,11,40,20,Never-married,0
13489,0,NOC-4,9,40,40,Seperated,0
13490,0,NOC-4,9,40,30,Never-married,0
13491,1,NOC-4,9,60,20,Never-married,0
13492,1,NOC-1,13,40,30,Never-married,0
13493,1,NOC-7,9,40,70,Married,0
13494,0,NOC-5,10,40,30,Never-married,0
13495,1,NOC-3,13,20,70,Married,0
13496,1,NOC-1,13,60,30,Never-married,0
13497,1,NOC-2,13,60,50,Seperated,0
13498,1,NOC-7,13,30,70,Married,1
13499,1,NOC-2,13,60,50,Married,1
13500,0,NOC-5,9,40,50,Seperated,0
13501,1,NOC-1,13,40,50,Married,1
13502,1,NOC-1,11,40,30,Married,1
13503,1,NOC-5,13,40,30,Never-married,0
13504,1,NOC-7,5,20,50,Married,0
13505,1,NOC-2,13,60,50,Seperated,1
13506,1,NOC-2,13,40,30,Seperated,1
13507,1,NOC-3,9,40,30,Never-married,0
13508,0,NOC-1,10,40,50,Seperated,0
13509,1,NOC-1,9,40,40,Married,0
13510,1,NOC-1,10,40,50,Married,1
13511,1,NOC-4,11,60,30,Married,0
13512,0,NOC-5,9,20,70,Seperated,0
13513,1,NOC-2,10,20,20,Never-married,0
13514,1,NOC-1,13,40,40,Married,1
13515,1,NOC-7,7,30,30,Never-married,0
13516,1,NOC-3,9,40,40,Married,1
13517,1,NOC-3,12,60,40,Married,0
13518,1,NOC-4,9,40,20,Seperated,0
13519,1,NOC-3,9,40,50,Never-married,0
13520,1,NOC-5,9,40,20,Never-married,0
13521,1,NOC-1,13,40,50,Seperated,1
13522,0,NOC-2,10,30,20,Never-married,0
13523,0,NOC-1,13,60,30,Married,1
13524,0,NOC-5,9,40,40,Seperated,0
13525,0,NOC-7,10,30,20,Never-married,0
13526,0,NOC-1,13,40,30,Seperated,0
13527,1,NOC-4,9,60,40,Married,1
13528,1,NOC-1,13,60,50,Married,1
13529,1,NOC-4,9,45,70,Married,1
13530,1,NOC-3,9,40,40,Seperated,0
13531,1,NOC-3,9,40,50,Married,0
13532,0,NOC-5,11,40,50,Seperated,0
13533,0,NOC-1,13,45,40,Married,0
13534,1,NOC-7,9,60,50,Married,1
13535,1,NOC-3,9,70,50,Married,1
13536,1,NOC-4,6,30,20,Never-married,0
13537,1,NOC-4,9,40,30,Married,0
13538,0,NOC-4,6,40,30,Never-married,0
13539,1,NOC-2,13,60,40,Married,0
13540,1,NOC-3,11,40,30,Never-married,0
13541,1,NOC-5,5,30,50,Never-married,0
13542,0,NOC-6,5,20,70,Seperated,0
13543,1,NOC-2,10,40,50,Married,1
13544,1,NOC-4,12,60,30,Married,0
13545,0,NOC-2,10,40,30,Seperated,0
13546,0,NOC-2,10,20,20,Never-married,0
13547,1,NOC-1,13,40,50,Married,1
13548,1,NOC-4,11,40,40,Married,0
13549,1,NOC-1,13,40,50,Married,0
13550,0,NOC-3,9,40,50,Seperated,0
13551,1,NOC-1,13,40,40,Married,1
13552,1,NOC-7,9,30,20,Never-married,0
13553,1,NOC-4,9,40,40,Never-married,0
13554,1,NOC-4,9,45,40,Married,1
13555,1,NOC-2,12,60,40,Married,1
13556,1,NOC-7,10,40,30,Seperated,0
13557,0,NOC-2,13,40,50,Married,0
13558,1,NOC-1,13,70,40,Married,1
13559,0,NOC-5,13,40,20,Never-married,0
13560,0,NOC-1,13,45,40,Never-married,0
13561,1,NOC-1,13,60,30,Married,1
13562,1,NOC-4,9,60,30,Seperated,0
13563,0,NOC-4,10,30,50,Seperated,0
13564,1,NOC-4,10,40,20,Never-married,0
13565,1,NOC-3,13,40,40,Married,0
13566,1,NOC-3,9,60,40,Married,0
13567,0,NOC-1,11,30,20,Never-married,0
13568,1,NOC-2,9,30,70,Married,0
13569,1,NOC-7,8,30,20,Never-married,0
13570,0,NOC-1,13,40,40,Never-married,0
13571,1,NOC-5,9,70,30,Married,0
13572,0,NOC-4,9,40,50,Married,0
13573,1,NOC-4,9,40,30,Never-married,0
13574,1,NOC-3,10,60,30,Married,0
13575,1,NOC-3,10,40,30,Never-married,0
13576,1,NOC-3,9,40,20,Never-married,0
13577,1,NOC-2,13,60,50,Married,1
13578,0,NOC-2,10,40,20,Never-married,0
13579,1,NOC-4,10,20,30,Seperated,0
13580,1,NOC-1,9,70,40,Married,0
13581,0,NOC-5,10,30,50,Seperated,0
13582,1,NOC-1,9,40,30,Married,0
13583,1,NOC-1,13,60,30,Never-married,0
13584,0,NOC-4,9,40,20,Never-married,0
13585,0,NOC-1,9,40,40,Seperated,0
13586,1,NOC-7,7,30,20,Never-married,0
13587,1,NOC-4,5,40,50,Married,0
13588,0,NOC-3,11,40,30,Never-married,0
13589,1,NOC-1,10,45,30,Never-married,0
13590,1,NOC-1,13,60,50,Seperated,1
13591,0,NOC-4,13,30,40,Never-married,0
13592,1,NOC-5,10,30,20,Never-married,0
13593,1,NOC-1,13,40,30,Married,1
13594,0,NOC-1,10,40,40,Married,1
13595,1,NOC-5,12,60,30,Never-married,0
13596,0,NOC-4,9,45,50,Seperated,0
13597,1,NOC-4,13,40,40,Married,0
13598,1,NOC-3,10,40,40,Married,1
13599,1,NOC-2,13,60,30,Married,1
13600,1,NOC-2,5,30,50,Married,0
13601,1,NOC-5,5,40,20,Never-married,0
13602,0,NOC-5,5,30,30,Seperated,0
13603,1,NOC-2,9,60,20,Never-married,0
13604,1,NOC-3,9,60,40,Married,0
13605,1,NOC-3,7,40,40,Seperated,0
13606,0,NOC-5,7,20,20,Never-married,0
13607,1,NOC-3,10,40,20,Never-married,0
13608,0,NOC-7,5,40,30,Never-married,0
13609,1,NOC-3,6,40,50,Married,0
13610,1,NOC-3,9,70,40,Married,1
13611,1,NOC-4,10,30,30,Married,0
13612,0,NOC-4,9,40,30,Never-married,0
13613,1,NOC-2,13,60,40,Never-married,0
13614,0,NOC-1,13,40,20,Never-married,0
13615,0,NOC-2,7,20,20,Never-married,0
13616,1,NOC-2,12,60,40,Married,1
13617,1,NOC-1,6,70,50,Seperated,0
13618,1,NOC-5,11,40,30,Never-married,0
13619,1,NOC-1,10,20,20,Never-married,0
13620,1,NOC-3,9,40,40,Seperated,0
13621,1,NOC-5,9,40,30,Married,0
13622,1,NOC-3,13,60,20,Married,0
13623,1,NOC-2,9,40,70,Married,0
13624,0,NOC-1,13,45,20,Never-married,0
13625,1,NOC-1,13,70,40,Married,1
13626,0,NOC-7,6,30,20,Never-married,0
13627,0,NOC-2,9,20,50,Married,0
13628,1,NOC-2,13,70,30,Never-married,0
13629,0,NOC-4,10,40,40,Married,0
13630,0,NOC-2,10,60,40,Seperated,0
13631,1,NOC-1,13,40,50,Married,1
13632,1,NOC-4,9,40,30,Married,0
13633,1,NOC-2,9,30,70,Married,0
13634,1,NOC-4,8,60,40,Married,0
13635,1,NOC-1,13,40,40,Never-married,0
13636,1,NOC-1,7,20,70,Married,0
13637,1,NOC-4,11,60,30,Married,0
13638,1,NOC-4,9,40,40,Seperated,0
13639,1,NOC-4,5,45,40,Married,1
13640,0,NOC-1,13,60,50,Seperated,0
13641,1,NOC-4,10,60,30,Married,1
13642,1,NOC-2,10,30,30,Never-married,0
13643,1,NOC-4,9,30,30,Seperated,0
13644,1,NOC-2,13,40,50,Married,1
13645,0,NOC-4,10,20,40,Married,1
13646,1,NOC-7,9,40,70,Married,0
13647,1,NOC-2,9,70,40,Married,0
13648,0,NOC-3,9,40,40,Seperated,0
13649,1,NOC-3,10,40,20,Never-married,0
13650,1,NOC-1,13,40,40,Married,1
13651,1,NOC-1,13,45,50,Married,1
13652,0,NOC-4,9,40,50,Never-married,0
13653,1,NOC-5,10,40,40,Married,0
13654,1,NOC-1,13,40,50,Married,1
13655,1,NOC-1,13,40,50,Married,1
13656,0,NOC-5,9,30,30,Seperated,0
13657,1,NOC-1,10,40,20,Never-married,0
13658,1,NOC-4,5,40,30,Seperated,0
13659,0,NOC-3,9,40,40,Seperated,0
13660,1,NOC-2,13,70,50,Married,1
13661,0,NOC-1,13,40,40,Never-married,1
13662,0,NOC-4,9,40,70,Never-married,0
13663,0,NOC-4,10,70,20,Never-married,0
13664,1,NOC-5,5,40,50,Seperated,0
13665,0,NOC-4,13,40,30,Married,0
13666,1,NOC-3,9,70,40,Seperated,0
13667,0,NOC-2,13,40,20,Never-married,0
13668,0,NOC-4,5,40,70,Never-married,0
13669,1,NOC-3,9,60,40,Married,1
13670,1,NOC-3,9,40,40,Married,0
13671,0,NOC-4,10,40,30,Seperated,0
13672,0,NOC-5,9,20,20,Never-married,0
13673,1,NOC-4,10,40,20,Never-married,0
13674,1,NOC-4,9,40,40,Married,1
13675,1,NOC-1,12,60,50,Married,1
13676,1,NOC-3,9,60,20,Never-married,0
13677,1,NOC-1,10,30,70,Married,0
13678,1,NOC-1,13,30,30,Never-married,0
13679,1,NOC-3,10,40,30,Married,0
13680,1,NOC-3,13,40,50,Married,0
13681,1,NOC-1,9,40,40,Married,0
13682,1,NOC-1,5,60,50,Married,1
13683,1,NOC-3,9,60,30,Married,0
13684,1,NOC-3,11,40,40,Married,0
13685,0,NOC-4,13,40,20,Never-married,0
13686,1,NOC-5,9,40,50,Married,0
13687,1,NOC-3,12,60,40,Married,0
13688,1,NOC-4,9,40,40,Married,0
13689,0,NOC-4,9,40,40,Never-married,0
13690,1,NOC-4,13,45,40,Never-married,0
13691,1,NOC-1,13,60,50,Married,1
13692,1,NOC-2,13,60,40,Married,0
13693,1,NOC-5,9,40,20,Never-married,0
13694,0,NOC-2,5,20,70,Never-married,0
13695,1,NOC-2,13,40,50,Married,1
13696,1,NOC-3,9,40,70,Married,0
13697,1,NOC-5,9,45,30,Seperated,0
13698,1,NOC-3,10,40,40,Married,0
13699,1,NOC-3,9,40,20,Married,0
13700,0,NOC-1,13,60,30,Never-married,0
13701,0,NOC-4,9,40,50,Seperated,0
13702,1,NOC-4,8,60,20,Never-married,0
13703,1,NOC-2,10,40,50,Married,0
13704,1,NOC-4,7,60,50,Married,0
13705,0,NOC-1,13,30,30,Never-married,0
13706,1,NOC-5,7,40,30,Never-married,0
13707,1,NOC-2,11,70,50,Married,0
13708,1,NOC-4,10,70,50,Married,0
13709,1,NOC-2,9,40,50,Married,0
13710,1,NOC-4,9,40,40,Married,1
13711,0,NOC-7,10,60,50,Seperated,1
13712,0,NOC-2,9,30,20,Never-married,0
13713,0,NOC-1,12,70,30,Married,0
13714,0,NOC-2,10,40,40,Married,1
13715,0,NOC-2,9,30,20,Never-married,0
13716,1,NOC-1,13,45,30,Never-married,0
13717,1,NOC-3,9,60,30,Seperated,0
13718,1,NOC-5,10,20,20,Never-married,0
13719,0,NOC-2,10,40,20,Never-married,0
13720,1,NOC-4,9,40,50,Married,0
13721,0,NOC-4,9,40,30,Seperated,0
13722,1,NOC-1,13,40,40,Married,1
13723,1,NOC-3,10,40,40,Married,0
13724,0,NOC-1,13,70,30,Never-married,0
13725,0,NOC-2,9,30,20,Never-married,0
13726,0,NOC-4,10,60,50,Seperated,0
13727,1,NOC-3,9,45,40,Married,0
13728,0,NOC-1,9,40,40,Seperated,0
13729,1,NOC-1,13,60,40,Seperated,0
13730,1,NOC-4,9,45,40,Married,1
13731,1,NOC-1,10,60,30,Married,0
13732,0,NOC-4,10,30,40,Married,0
13733,1,NOC-1,9,40,50,Married,1
13734,0,NOC-4,9,70,30,Never-married,0
13735,1,NOC-1,9,40,30,Married,0
13736,1,NOC-3,9,40,30,Married,0
13737,1,NOC-3,9,40,30,Never-married,0
13738,0,NOC-1,13,30,20,Never-married,0
13739,0,NOC-2,10,20,20,Never-married,0
13740,1,NOC-5,7,20,20,Never-married,0
13741,0,NOC-4,5,20,70,Seperated,0
13742,0,NOC-2,7,20,20,Never-married,0
13743,1,NOC-3,9,40,30,Married,0
13744,0,NOC-7,7,40,20,Never-married,0
13745,1,NOC-3,7,20,20,Never-married,0
