,race,c-charge-degree,age-cat,priors-count,is-recid
5838,0.0,1.0,1,2,1
5839,0.0,0.0,1,0,1
5840,0.0,0.0,1,2,0
5842,1.0,1.0,2,0,1
5843,1.0,0.0,0,1,0
5844,0.0,1.0,1,2,1
5845,1.0,1.0,2,0,1
5846,0.0,0.0,1,0,0
5847,0.0,0.0,0,1,0
5848,0.0,1.0,2,1,1
5849,1.0,0.0,1,1,0
5850,0.0,0.0,1,2,0
5851,1.0,1.0,1,1,0
5852,1.0,0.0,2,0,1
5853,0.0,0.0,1,1,1
5854,0.0,0.0,1,1,0
5855,0.0,0.0,1,0,1
5856,0.0,1.0,0,1,0
5858,0.0,1.0,1,2,0
5859,1.0,0.0,1,2,0
5860,0.0,1.0,0,2,1
5861,0.0,1.0,1,0,1
5862,0.0,1.0,2,0,1
5863,0.0,1.0,1,1,1
5865,1.0,0.0,0,1,0
5866,1.0,1.0,0,1,0
5867,0.0,0.0,2,2,1
5868,0.0,0.0,1,0,1
5869,0.0,0.0,0,0,1
5870,0.0,1.0,1,1,1
5872,0.0,1.0,1,1,1
5874,1.0,1.0,2,0,1
5876,0.0,1.0,0,1,0
5878,0.0,0.0,1,1,0
5880,1.0,1.0,1,0,1
5881,0.0,1.0,1,2,0
5883,0.0,0.0,0,1,0
5884,1.0,1.0,2,0,0
5885,0.0,0.0,1,1,1
5886,0.0,1.0,1,1,0
5887,1.0,1.0,1,1,1
5888,0.0,0.0,0,1,0
5889,1.0,0.0,1,0,1
5891,1.0,1.0,0,1,0
5892,1.0,1.0,2,0,1
5894,0.0,0.0,0,1,1
5895,0.0,1.0,0,1,0
5896,0.0,0.0,1,2,0
5897,1.0,0.0,1,2,0
5898,1.0,0.0,2,2,1
5899,0.0,0.0,0,1,1
5900,0.0,0.0,2,1,1
5901,1.0,0.0,1,0,0
5902,0.0,0.0,0,0,0
5903,0.0,0.0,1,2,1
5904,0.0,0.0,0,0,1
5905,1.0,1.0,1,1,1
5907,0.0,0.0,1,1,0
5908,1.0,1.0,2,1,1
5909,1.0,0.0,2,1,1
5911,0.0,1.0,1,2,1
5912,1.0,1.0,1,2,0
5913,0.0,0.0,1,2,0
5914,1.0,1.0,2,1,1
5915,0.0,1.0,1,0,0
5916,0.0,1.0,1,1,1
5918,0.0,0.0,1,2,0
5919,0.0,1.0,1,0,1
5921,0.0,1.0,1,1,0
5922,0.0,0.0,1,1,1
5923,0.0,0.0,0,0,1
5924,0.0,0.0,1,1,1
5925,1.0,1.0,1,0,1
5926,1.0,0.0,2,0,1
5927,1.0,0.0,1,2,0
5928,0.0,0.0,0,1,0
5929,1.0,0.0,2,0,1
5930,1.0,1.0,1,1,1
5932,0.0,1.0,1,0,1
5933,0.0,1.0,1,2,0
5935,0.0,0.0,2,2,0
5936,1.0,0.0,0,2,0
5937,1.0,1.0,1,1,0
5938,0.0,0.0,0,1,0
5939,1.0,1.0,1,0,1
5940,0.0,0.0,1,2,0
5941,1.0,1.0,1,2,0
5942,1.0,0.0,2,2,0
5943,0.0,1.0,1,2,0
5944,0.0,0.0,1,1,1
5946,0.0,1.0,1,1,0
5947,1.0,0.0,0,2,0
5949,1.0,0.0,1,1,0
5951,0.0,0.0,2,2,0
5952,1.0,0.0,1,1,1
5953,0.0,0.0,1,2,0
5954,1.0,1.0,2,1,0
5955,1.0,0.0,2,1,1
5956,1.0,1.0,1,1,1
5958,1.0,0.0,2,1,0
5959,0.0,0.0,0,1,1
5960,0.0,0.0,0,1,0
5961,0.0,0.0,1,2,1
5962,0.0,0.0,0,2,0
5963,0.0,1.0,2,1,1
5964,0.0,1.0,0,1,0
5965,0.0,0.0,1,2,1
5966,1.0,0.0,1,1,0
5967,1.0,0.0,1,2,1
5968,0.0,0.0,2,1,0
5969,0.0,0.0,0,1,0
5970,1.0,0.0,1,2,0
5971,1.0,0.0,2,2,0
5973,0.0,0.0,1,2,0
5974,0.0,0.0,0,1,1
5975,1.0,0.0,1,1,1
5976,1.0,1.0,2,1,0
5977,0.0,1.0,1,1,1
5979,1.0,0.0,1,2,0
5980,0.0,0.0,1,1,1
5981,0.0,0.0,1,2,0
5983,1.0,0.0,2,2,1
5984,1.0,0.0,1,0,1
5985,0.0,0.0,1,2,1
5986,1.0,0.0,0,0,1
5987,0.0,0.0,1,0,0
5988,0.0,1.0,0,1,0
5989,0.0,1.0,0,0,1
5991,1.0,0.0,1,0,1
5992,1.0,0.0,0,1,0
5993,1.0,0.0,0,1,0
5994,1.0,0.0,0,2,0
5995,0.0,0.0,1,2,0
5997,1.0,0.0,2,1,0
5998,0.0,1.0,1,2,1
5999,1.0,0.0,2,1,1
6000,0.0,1.0,1,2,0
6001,0.0,0.0,1,0,1
6002,0.0,0.0,0,0,1
6003,0.0,0.0,1,0,1
6005,1.0,0.0,2,1,1
6007,0.0,0.0,0,0,0
6008,1.0,0.0,0,1,1
6009,1.0,0.0,0,0,0
6011,1.0,0.0,1,1,0
6012,0.0,1.0,1,1,0
6013,0.0,0.0,0,1,1
6015,0.0,0.0,1,2,0
6016,1.0,1.0,1,0,1
6017,0.0,0.0,2,2,0
6018,0.0,1.0,1,2,1
6021,1.0,0.0,2,2,1
6022,0.0,0.0,2,1,0
6023,0.0,1.0,1,1,1
6024,1.0,0.0,1,0,0
6027,0.0,0.0,0,1,0
6028,1.0,0.0,2,2,1
6031,0.0,0.0,1,1,0
6032,0.0,1.0,1,1,1
6033,0.0,0.0,1,2,0
6034,0.0,0.0,1,1,0
6036,1.0,0.0,2,2,1
6037,0.0,0.0,0,0,1
6038,1.0,1.0,0,0,1
6039,1.0,1.0,2,0,1
6040,0.0,1.0,1,2,1
6041,1.0,1.0,1,0,1
6042,1.0,0.0,0,1,0
6043,1.0,0.0,1,0,1
6044,0.0,1.0,1,2,0
6045,1.0,0.0,1,1,0
6046,1.0,0.0,1,1,1
6047,0.0,1.0,0,0,1
6048,1.0,1.0,0,0,1
6049,1.0,0.0,1,1,1
6050,1.0,0.0,1,1,0
6051,0.0,0.0,1,0,1
6052,0.0,0.0,1,0,1
6053,1.0,0.0,2,1,0
6054,0.0,0.0,1,0,1
6055,0.0,0.0,0,1,0
6056,0.0,0.0,1,1,0
6057,1.0,0.0,1,1,1
6058,1.0,0.0,1,0,1
6059,1.0,0.0,1,1,1
6060,0.0,0.0,0,1,0
6061,0.0,1.0,1,1,1
6062,1.0,1.0,2,0,1
6063,0.0,0.0,1,1,0
6064,0.0,0.0,2,2,1
6066,1.0,0.0,1,2,1
6067,0.0,0.0,1,1,1
6068,1.0,0.0,1,0,0
6069,1.0,0.0,1,2,0
6070,0.0,0.0,1,0,1
6071,1.0,1.0,2,0,1
6072,1.0,0.0,1,0,0
6073,1.0,0.0,2,2,1
6074,0.0,0.0,1,1,0
6075,0.0,0.0,1,1,1
6077,0.0,0.0,1,0,1
6078,1.0,1.0,1,0,1
6079,1.0,0.0,1,1,0
6080,0.0,1.0,1,0,1
6081,0.0,1.0,1,1,1
6082,1.0,1.0,2,1,1
6083,1.0,0.0,2,1,1
6084,1.0,0.0,0,2,0
6085,0.0,0.0,1,0,1
6086,1.0,1.0,2,0,1
6087,0.0,1.0,1,0,1
6088,1.0,1.0,1,0,1
6089,1.0,1.0,1,2,1
6090,0.0,0.0,0,0,1
6091,1.0,0.0,1,2,0
6092,1.0,0.0,1,0,1
6093,0.0,0.0,2,1,1
6094,0.0,0.0,0,2,0
6095,1.0,0.0,0,1,1
6096,0.0,0.0,1,2,1
6097,0.0,0.0,1,2,0
6099,0.0,0.0,1,2,0
6100,0.0,1.0,2,1,1
6103,1.0,0.0,0,1,0
6104,0.0,1.0,1,0,1
6105,0.0,1.0,0,0,0
6106,0.0,0.0,2,2,0
6107,1.0,0.0,2,1,0
6109,1.0,0.0,2,2,1
6111,0.0,0.0,1,2,0
6112,0.0,1.0,1,2,0
6113,0.0,1.0,2,1,1
6114,0.0,0.0,0,1,0
6115,1.0,1.0,0,2,0
6116,1.0,0.0,1,1,0
6118,1.0,1.0,1,1,0
6119,0.0,0.0,0,1,0
6121,0.0,0.0,0,0,1
6122,0.0,1.0,2,1,0
6123,0.0,0.0,2,2,0
6124,0.0,0.0,1,2,1
6125,1.0,0.0,1,1,1
6126,0.0,1.0,1,0,0
6127,1.0,0.0,1,1,0
6129,0.0,1.0,1,2,1
6130,0.0,0.0,2,2,0
6131,0.0,1.0,1,0,1
6132,1.0,0.0,0,1,1
6133,1.0,0.0,1,2,1
6134,0.0,0.0,2,2,1
6135,1.0,0.0,0,2,1
6136,1.0,0.0,1,1,0
6137,1.0,1.0,0,0,1
6138,0.0,1.0,1,2,1
6139,0.0,0.0,1,2,0
6140,1.0,1.0,1,1,1
6141,0.0,0.0,1,1,0
6142,0.0,1.0,2,2,1
6145,0.0,0.0,1,2,0
6146,0.0,1.0,1,1,1
6147,0.0,0.0,2,2,0
6148,0.0,0.0,0,1,1
6149,0.0,0.0,1,2,0
6152,1.0,0.0,1,1,0
6154,1.0,0.0,1,2,1
6155,1.0,1.0,1,1,1
6156,0.0,0.0,2,2,1
6158,0.0,0.0,1,2,0
6159,1.0,0.0,1,1,1
6160,1.0,0.0,2,0,1
6161,1.0,1.0,2,1,0
6162,1.0,0.0,1,1,0
6163,1.0,0.0,1,2,1
6165,0.0,1.0,0,1,0
6167,1.0,1.0,0,1,0
6168,0.0,0.0,1,2,0
6169,0.0,1.0,1,1,0
6170,0.0,0.0,1,2,0
6171,0.0,0.0,1,2,1
6173,0.0,1.0,1,1,1
6174,0.0,0.0,1,2,0
6175,1.0,1.0,1,1,0
6176,1.0,0.0,2,2,0
6177,0.0,0.0,1,1,0
6178,1.0,0.0,1,1,0
6179,0.0,0.0,2,0,0
6180,0.0,0.0,1,1,1
6181,1.0,0.0,2,0,1
6182,1.0,1.0,2,2,1
6184,0.0,1.0,1,0,1
6185,0.0,0.0,1,1,1
6186,1.0,0.0,0,1,1
6187,0.0,0.0,1,2,0
6189,0.0,0.0,2,2,1
6190,0.0,0.0,1,1,0
6191,0.0,0.0,0,0,1
6192,0.0,1.0,1,2,0
6193,0.0,0.0,1,1,0
6194,0.0,0.0,1,2,0
6195,1.0,0.0,1,0,1
6197,1.0,1.0,2,0,1
6198,0.0,0.0,0,0,1
6199,0.0,0.0,1,2,0
6200,0.0,1.0,1,2,0
6201,0.0,1.0,0,0,0
6205,1.0,1.0,2,1,0
6207,1.0,1.0,0,0,1
6208,0.0,0.0,2,1,1
6209,0.0,0.0,0,0,0
6210,0.0,0.0,1,2,1
6211,0.0,0.0,1,1,1
6212,0.0,0.0,1,1,1
6213,1.0,0.0,2,1,1
6214,0.0,0.0,1,2,0
6215,1.0,1.0,1,1,1
6216,0.0,0.0,0,0,0
6217,1.0,1.0,0,0,0
6218,1.0,1.0,0,1,1
6219,0.0,1.0,1,2,1
6220,0.0,0.0,1,0,1
6221,1.0,0.0,1,0,1
6223,0.0,0.0,1,1,1
6224,0.0,0.0,1,2,0
6225,1.0,0.0,1,1,1
6227,0.0,1.0,1,2,1
6228,0.0,1.0,0,0,0
6229,0.0,0.0,1,2,0
6231,0.0,1.0,2,2,1
6232,0.0,0.0,1,1,1
6233,0.0,0.0,1,1,1
6234,0.0,0.0,1,2,0
6235,1.0,0.0,2,1,1
6236,1.0,1.0,1,0,1
6237,1.0,0.0,1,2,0
6238,0.0,0.0,1,1,0
6239,1.0,1.0,1,1,1
6240,1.0,0.0,0,1,0
6241,0.0,1.0,1,1,1
6242,0.0,0.0,2,2,1
6243,0.0,0.0,1,2,0
6246,0.0,0.0,0,1,0
6247,0.0,0.0,2,2,0
6249,0.0,1.0,1,2,0
6251,0.0,0.0,0,1,0
6252,1.0,0.0,1,1,1
6253,0.0,0.0,1,1,0
6254,0.0,0.0,1,1,0
6255,0.0,0.0,0,1,0
6256,1.0,1.0,1,1,0
6257,0.0,0.0,2,2,1
6258,1.0,1.0,1,0,1
6259,1.0,0.0,2,2,1
6260,0.0,0.0,2,2,0
6262,1.0,1.0,2,1,1
6263,1.0,1.0,1,0,1
6265,0.0,1.0,1,1,1
6266,1.0,0.0,0,2,0
6267,1.0,0.0,1,1,0
6268,0.0,1.0,1,1,0
6269,1.0,0.0,0,1,1
6270,1.0,0.0,0,1,0
6271,0.0,0.0,1,0,1
6272,0.0,0.0,1,2,0
6273,1.0,1.0,1,0,1
6274,0.0,0.0,0,0,0
6275,0.0,0.0,1,2,1
6278,0.0,1.0,1,2,1
6279,0.0,0.0,1,1,1
6280,0.0,0.0,0,0,1
6281,0.0,0.0,2,0,0
6282,0.0,1.0,0,0,0
6283,1.0,0.0,2,0,1
6284,0.0,1.0,2,1,1
6285,0.0,0.0,0,1,0
6286,1.0,0.0,1,1,1
6287,1.0,0.0,2,0,1
6288,0.0,0.0,1,1,0
6289,1.0,1.0,0,0,1
6290,1.0,0.0,1,2,0
6292,0.0,0.0,1,2,0
6293,0.0,0.0,0,2,0
6294,1.0,0.0,1,1,0
6295,1.0,0.0,0,0,1
6297,1.0,1.0,1,1,0
6298,1.0,0.0,2,2,0
6299,0.0,0.0,1,2,1
6300,0.0,0.0,1,2,0
6301,1.0,0.0,1,1,0
6302,1.0,0.0,2,2,0
6303,1.0,0.0,0,1,0
6304,1.0,0.0,2,0,1
6305,0.0,1.0,1,0,1
6307,0.0,0.0,1,2,0
6308,1.0,0.0,1,1,0
6309,0.0,0.0,0,1,0
6310,0.0,0.0,0,2,1
6311,1.0,1.0,1,0,1
6312,1.0,1.0,0,1,1
6313,1.0,0.0,2,1,1
6316,1.0,0.0,1,0,1
6317,0.0,0.0,1,2,0
6318,0.0,1.0,1,2,0
6319,1.0,0.0,2,1,1
6320,1.0,0.0,1,0,1
6321,0.0,1.0,0,0,1
6322,1.0,1.0,1,1,1
6323,0.0,1.0,1,2,0
6324,1.0,0.0,2,1,1
6326,1.0,0.0,0,1,1
6327,0.0,0.0,2,1,0
6328,1.0,1.0,1,0,0
6329,0.0,0.0,1,2,0
6330,0.0,1.0,1,2,1
6331,0.0,1.0,1,0,1
6332,1.0,1.0,2,1,1
6333,0.0,1.0,1,1,1
6334,1.0,0.0,1,1,0
6335,0.0,0.0,0,0,1
6336,1.0,0.0,0,1,0
6337,0.0,1.0,1,0,1
6338,0.0,0.0,1,1,1
6339,1.0,0.0,0,0,1
6340,0.0,0.0,2,2,1
6341,1.0,1.0,0,2,0
6342,0.0,0.0,1,1,1
6343,0.0,0.0,1,0,1
6344,0.0,0.0,0,2,0
6345,0.0,1.0,0,0,0
6346,0.0,0.0,0,0,1
6347,0.0,1.0,1,1,1
6348,0.0,1.0,1,2,1
6349,0.0,1.0,1,0,1
6350,0.0,0.0,1,1,1
6352,1.0,1.0,1,1,1
6353,0.0,0.0,0,1,0
6355,0.0,0.0,1,0,0
6356,0.0,0.0,0,0,1
6357,1.0,1.0,0,2,1
6359,0.0,0.0,1,2,0
6360,0.0,0.0,0,1,1
6361,0.0,0.0,1,2,0
6362,0.0,0.0,1,1,0
6363,1.0,1.0,1,0,1
6364,0.0,0.0,0,2,0
6365,1.0,0.0,1,1,1
6366,1.0,1.0,2,0,1
6367,1.0,0.0,1,0,0
6368,1.0,0.0,0,1,0
6369,0.0,1.0,0,0,1
6370,0.0,0.0,2,0,1
6372,0.0,0.0,1,2,0
6373,0.0,0.0,1,0,0
6374,1.0,1.0,1,0,1
6375,0.0,1.0,0,1,1
6376,0.0,0.0,0,1,0
6377,0.0,0.0,0,0,0
6378,1.0,0.0,0,0,1
6380,1.0,0.0,2,1,1
6381,0.0,1.0,1,1,1
6382,0.0,0.0,2,2,0
6383,0.0,1.0,0,1,0
6384,0.0,0.0,0,1,0
6385,0.0,0.0,1,1,1
6386,0.0,1.0,0,1,0
6388,0.0,0.0,1,2,0
6389,0.0,0.0,1,2,0
6390,1.0,0.0,2,2,0
6391,0.0,0.0,0,0,1
6392,0.0,0.0,0,1,0
6394,0.0,0.0,1,1,0
6395,0.0,0.0,1,2,0
6396,0.0,1.0,1,2,0
6397,1.0,0.0,1,2,0
6398,1.0,0.0,2,0,1
6399,1.0,1.0,1,0,1
6400,0.0,1.0,1,2,1
6401,0.0,0.0,0,1,0
6402,1.0,1.0,2,0,0
6403,1.0,0.0,2,1,1
6404,0.0,0.0,1,0,0
6405,0.0,0.0,1,0,1
6406,0.0,1.0,1,2,0
6407,1.0,0.0,0,2,0
6408,0.0,1.0,1,2,1
6409,0.0,0.0,0,2,0
6410,0.0,1.0,1,1,1
6411,1.0,1.0,2,0,1
6412,0.0,0.0,1,2,0
6413,0.0,0.0,0,0,0
6414,0.0,0.0,2,2,1
6415,0.0,1.0,2,1,1
6416,0.0,0.0,1,1,0
6417,1.0,1.0,2,2,1
6418,1.0,1.0,2,2,0
6421,0.0,0.0,1,1,0
6422,0.0,1.0,1,1,1
6423,1.0,0.0,1,0,0
6424,1.0,1.0,1,1,1
6425,0.0,1.0,1,2,1
6426,0.0,0.0,1,0,1
6428,0.0,0.0,1,1,0
6430,1.0,0.0,2,1,1
6432,0.0,0.0,1,2,1
6433,0.0,0.0,1,2,0
6434,0.0,0.0,1,2,0
6435,0.0,0.0,1,1,0
6436,0.0,0.0,1,1,0
6437,1.0,0.0,2,2,0
6438,0.0,1.0,1,1,1
6439,1.0,1.0,1,2,0
6440,0.0,0.0,2,2,1
6442,0.0,0.0,1,1,0
6443,1.0,0.0,1,0,1
6444,1.0,0.0,2,0,1
6446,1.0,1.0,1,1,0
6447,1.0,0.0,2,0,1
6448,0.0,1.0,1,1,0
6449,0.0,0.0,2,1,1
6450,1.0,0.0,0,1,1
6451,0.0,0.0,2,0,1
6452,1.0,1.0,1,0,0
6454,0.0,0.0,1,2,0
6455,1.0,0.0,2,1,0
6456,0.0,1.0,2,0,0
6457,1.0,0.0,1,1,0
6458,0.0,0.0,2,0,0
6459,0.0,1.0,2,1,0
6460,0.0,0.0,0,1,0
6461,1.0,0.0,2,2,0
6462,0.0,0.0,2,2,0
6463,1.0,0.0,2,1,1
6464,0.0,0.0,1,2,1
6465,0.0,0.0,0,2,0
6467,1.0,0.0,1,1,1
6469,0.0,1.0,1,1,0
6470,0.0,1.0,1,2,0
6471,0.0,0.0,1,2,0
6472,0.0,1.0,1,1,1
6473,0.0,1.0,2,2,1
6474,1.0,0.0,1,1,1
6475,0.0,1.0,2,0,0
6476,0.0,0.0,1,1,0
6477,1.0,0.0,0,1,0
6478,0.0,1.0,2,2,0
6479,1.0,1.0,2,0,1
6480,1.0,0.0,2,2,0
6481,0.0,0.0,1,2,0
6482,0.0,0.0,0,0,1
6484,0.0,0.0,1,2,1
6485,0.0,0.0,1,2,1
6486,0.0,1.0,1,1,1
6487,0.0,0.0,1,1,0
6488,0.0,0.0,1,2,0
6489,1.0,0.0,1,2,0
6490,0.0,0.0,2,2,0
6491,0.0,1.0,1,1,1
6493,0.0,1.0,1,0,0
6495,0.0,0.0,1,2,0
6496,1.0,1.0,0,1,0
6497,1.0,1.0,1,2,1
6498,0.0,0.0,2,2,0
6499,0.0,0.0,0,1,0
6500,0.0,0.0,1,2,0
6501,0.0,0.0,0,1,0
6503,1.0,1.0,0,2,0
6505,0.0,1.0,1,1,1
6506,1.0,1.0,1,1,1
6507,0.0,1.0,1,0,1
6508,1.0,1.0,2,0,0
6509,0.0,1.0,1,1,1
6510,0.0,0.0,1,2,1
6511,0.0,0.0,1,2,0
6512,1.0,0.0,1,0,0
6513,1.0,1.0,1,2,0
6514,0.0,1.0,2,0,1
6515,0.0,0.0,1,2,0
6516,0.0,0.0,1,2,0
6517,0.0,0.0,0,2,0
6518,0.0,0.0,2,1,0
6519,1.0,1.0,2,0,1
6520,0.0,0.0,1,2,0
6523,1.0,0.0,1,0,0
6524,1.0,0.0,0,0,0
6525,0.0,0.0,1,2,1
6527,1.0,0.0,1,1,1
6528,1.0,0.0,1,0,1
6529,0.0,0.0,0,1,0
6530,0.0,0.0,1,0,1
6531,0.0,0.0,2,2,0
6532,0.0,1.0,0,0,1
6533,0.0,1.0,1,0,1
6534,0.0,0.0,0,1,1
6535,1.0,0.0,0,1,1
6536,0.0,1.0,2,2,0
6537,0.0,0.0,1,1,0
6538,1.0,0.0,2,2,0
6539,0.0,0.0,1,2,0
6540,1.0,0.0,2,0,1
6541,0.0,1.0,0,0,1
6542,0.0,0.0,0,0,0
6543,0.0,1.0,1,2,0
6544,1.0,1.0,1,1,1
6545,0.0,0.0,1,1,0
6546,0.0,0.0,0,1,0
6547,0.0,0.0,0,1,0
6548,0.0,0.0,0,0,1
6549,1.0,0.0,1,2,1
6550,0.0,1.0,0,0,0
6551,0.0,0.0,1,1,1
6552,0.0,0.0,0,1,0
6553,1.0,1.0,0,0,1
6554,1.0,0.0,1,0,0
6555,0.0,1.0,0,0,0
6556,0.0,1.0,1,2,1
6557,1.0,1.0,0,0,0
6558,0.0,0.0,0,0,1
6559,1.0,0.0,1,1,0
6560,0.0,0.0,1,2,0
6561,0.0,0.0,0,0,0
6562,0.0,1.0,2,2,0
6563,0.0,0.0,0,1,0
6564,0.0,0.0,2,2,0
6565,0.0,0.0,1,2,0
6567,0.0,0.0,0,0,1
6568,0.0,0.0,0,1,0
6569,1.0,0.0,1,0,1
6570,1.0,0.0,0,0,1
6571,0.0,1.0,1,2,0
6572,0.0,0.0,0,0,0
6573,0.0,0.0,2,2,1
6574,0.0,1.0,2,1,1
6575,1.0,0.0,2,0,1
6576,1.0,0.0,1,2,0
6577,0.0,0.0,1,2,0
6578,0.0,0.0,2,0,1
6579,0.0,1.0,1,2,0
6580,0.0,1.0,2,2,0
6581,0.0,1.0,2,2,0
6582,0.0,1.0,2,1,0
6583,0.0,0.0,1,2,0
6584,1.0,0.0,2,0,1
6585,1.0,1.0,1,0,0
6586,0.0,1.0,0,0,0
6587,1.0,0.0,0,0,0
6588,1.0,0.0,2,0,1
6589,1.0,0.0,1,2,0
6591,1.0,0.0,1,2,0
6592,0.0,0.0,1,1,1
6593,0.0,0.0,2,1,1
6594,0.0,0.0,1,2,1
6596,0.0,0.0,1,2,1
6597,0.0,1.0,2,2,1
6598,0.0,0.0,1,2,1
6599,0.0,0.0,1,0,1
6600,1.0,0.0,1,1,0
6601,0.0,1.0,2,0,1
6602,1.0,1.0,1,1,1
6603,0.0,0.0,2,2,1
6604,1.0,0.0,0,0,1
6605,1.0,0.0,1,0,1
6607,1.0,0.0,1,2,0
6608,0.0,1.0,1,1,1
6609,0.0,0.0,0,1,1
6610,0.0,1.0,1,2,1
6613,0.0,1.0,0,2,0
6614,1.0,1.0,1,0,1
6615,1.0,0.0,2,2,1
6616,1.0,0.0,1,1,0
6617,1.0,0.0,2,0,0
6618,0.0,0.0,1,1,1
6619,0.0,0.0,1,2,0
6620,0.0,0.0,2,2,0
6621,1.0,1.0,0,0,1
6622,0.0,0.0,1,1,1
6624,0.0,0.0,1,1,0
6625,1.0,1.0,1,2,1
6626,0.0,0.0,1,1,1
6627,0.0,0.0,1,2,0
6628,0.0,0.0,1,0,1
6629,0.0,1.0,1,1,0
6630,0.0,0.0,1,2,1
6632,0.0,0.0,0,1,0
6634,0.0,0.0,1,2,0
6635,1.0,1.0,2,2,0
6636,1.0,1.0,1,1,1
6638,1.0,1.0,0,0,0
6639,1.0,1.0,2,2,0
6640,0.0,0.0,1,2,0
6641,0.0,0.0,2,1,1
6642,0.0,0.0,0,1,1
6643,1.0,1.0,1,1,0
6644,1.0,1.0,1,0,1
6646,0.0,0.0,1,1,0
6647,0.0,0.0,1,0,1
6649,0.0,0.0,1,1,0
6650,0.0,0.0,1,2,0
6651,0.0,0.0,1,1,1
6652,0.0,1.0,1,2,0
6654,0.0,1.0,1,2,0
6655,0.0,1.0,1,1,0
6657,0.0,0.0,1,2,0
6658,0.0,0.0,0,0,0
6659,1.0,0.0,2,0,1
6660,1.0,0.0,1,0,1
6661,0.0,1.0,0,2,1
6662,0.0,0.0,1,2,0
6663,1.0,0.0,2,1,1
6664,0.0,0.0,0,1,0
6665,1.0,1.0,2,1,1
6666,1.0,1.0,1,0,0
6667,0.0,0.0,1,2,0
6668,0.0,1.0,1,2,0
6669,1.0,0.0,1,0,0
6670,0.0,0.0,1,2,0
6671,1.0,0.0,2,0,1
6672,0.0,1.0,2,1,1
6673,1.0,1.0,1,1,1
6674,0.0,0.0,1,0,1
6675,0.0,1.0,1,1,1
6676,0.0,1.0,1,1,1
6677,0.0,1.0,1,0,1
6678,1.0,1.0,1,1,0
6679,0.0,0.0,1,2,0
6680,0.0,1.0,0,1,1
6681,0.0,0.0,0,2,0
6683,1.0,0.0,1,2,1
6684,0.0,0.0,2,2,0
6687,0.0,1.0,1,1,0
6689,0.0,0.0,1,2,1
6690,1.0,1.0,1,2,1
6691,1.0,0.0,1,2,1
6692,0.0,1.0,1,0,1
6693,0.0,1.0,0,0,1
6694,0.0,0.0,2,1,1
6695,0.0,0.0,0,2,1
6696,0.0,1.0,1,0,1
6697,0.0,0.0,1,2,0
6698,0.0,1.0,0,0,0
6699,1.0,0.0,0,0,0
6700,0.0,0.0,0,1,1
6701,0.0,1.0,1,0,1
6702,0.0,0.0,1,0,1
6704,0.0,0.0,1,2,0
6705,1.0,0.0,2,1,1
6706,0.0,0.0,1,1,1
6707,1.0,1.0,2,0,1
6708,0.0,1.0,1,1,0
6709,0.0,0.0,0,1,1
6710,0.0,0.0,1,1,0
6711,0.0,0.0,0,1,1
6712,1.0,0.0,0,0,0
6713,0.0,0.0,1,0,1
6714,0.0,0.0,1,2,0
6715,1.0,1.0,1,1,1
6718,0.0,0.0,1,2,0
6719,1.0,0.0,1,0,1
6720,0.0,1.0,0,0,1
6722,0.0,0.0,1,2,1
6723,1.0,0.0,1,2,1
6725,1.0,0.0,2,1,0
6726,1.0,1.0,2,0,1
6727,1.0,0.0,2,2,0
6728,0.0,0.0,1,1,1
6730,0.0,0.0,1,2,1
6731,1.0,0.0,1,0,1
6734,0.0,1.0,0,0,1
6735,0.0,0.0,1,1,0
6736,0.0,1.0,1,0,0
6737,0.0,0.0,1,1,0
6738,0.0,0.0,1,2,0
6739,0.0,1.0,1,1,1
6740,0.0,0.0,1,1,0
6741,1.0,1.0,2,0,1
6742,0.0,0.0,1,2,0
6744,1.0,0.0,1,0,0
6745,0.0,0.0,1,2,0
6746,0.0,0.0,0,0,1
6747,1.0,0.0,0,1,1
6748,0.0,0.0,2,1,1
6749,0.0,0.0,1,1,1
6750,0.0,1.0,1,1,0
6751,0.0,1.0,1,1,1
6752,1.0,1.0,2,0,1
6753,0.0,0.0,0,1,0
6754,0.0,1.0,2,2,0
6756,0.0,0.0,0,0,0
6757,1.0,0.0,2,1,0
6758,0.0,0.0,1,2,1
6759,0.0,0.0,2,2,0
6760,0.0,1.0,1,1,0
6761,0.0,0.0,1,2,1
6762,1.0,0.0,1,2,0
6763,0.0,0.0,1,0,0
6765,0.0,1.0,2,0,1
6766,0.0,0.0,1,1,0
6768,0.0,1.0,0,1,0
6769,0.0,0.0,1,2,0
6770,1.0,1.0,0,0,1
6771,0.0,0.0,1,1,1
6773,1.0,1.0,2,0,1
6776,0.0,0.0,0,0,0
6778,0.0,1.0,1,1,0
6780,1.0,0.0,1,0,0
6781,0.0,1.0,0,1,0
6783,0.0,0.0,1,0,1
6784,0.0,0.0,2,2,1
6785,0.0,1.0,1,2,0
6786,0.0,1.0,0,1,1
6787,0.0,0.0,1,1,0
6788,0.0,1.0,1,0,0
6789,0.0,1.0,0,0,1
6792,1.0,0.0,1,1,1
6793,0.0,1.0,1,1,0
6794,1.0,0.0,1,0,1
6795,1.0,0.0,1,1,1
6796,0.0,0.0,0,1,0
6798,0.0,0.0,1,2,0
6800,1.0,0.0,1,0,1
6802,1.0,1.0,1,0,0
6803,0.0,1.0,0,0,0
6804,1.0,1.0,2,0,1
6805,1.0,0.0,1,0,1
